법정동코드2,시군구명,동리명,관리건축물대장PK,대지면적(㎡),건축면적(㎡),연면적(㎡),구조코드명,주용도코드명,높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,빌딩연차,기타용도,공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,시군구명,면적,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,숙박 및 음식점업 사업체수,RN_COUNT,RN_COUNT_under4,ROAD_BT_MEAN,RN_length_under4,RN_length_under3,RN_COUNT_under3,RN_length_under2,RN_COUNT_under2,RN_under4_rate,RN_under3_rate,RN_under2_rate,비상소화장치_count,소화용수_count,가판대_count,공영주차장수,주차 면(주차 가능 차량 수),건물수,건물구조조,건물구조즙,장소중분류,장소소분류,소방서거리(㎞),안전센터거리,부동산,동산,재산피해소계,관할인구(명),관할면적(km2)
1168010700,강남구,신사동,11680-6752,0.0,101.32,207.06,벽돌구조,단독주택,0.0,2,1,0,0,34,주거시설 근린생활시설,176.0,0.0,260.0,5.0,4.5,57.0,1.5,251.5,490.0,0.5,강남구,2.21,242.5,943.5,45.5,16.5,7.5,4248.0,764.0,96.0,2.0,10.02445652173913,79.125,51.5,0.5,51.5,0.5,0.020833333333333332,0.005208333333333333,0.005208333333333333,3.0,218.0,5.0,3.5,102.5,1273.0,벽돌조,슬라브가,단독주택,단독주택,4.8,1.0,0.0,651.0,651,92958,7.14
1117010200,용산구,용산동2가,11170-17842,89.4,61.03,244.12,철근콘크리트구조,공동주택,9.1,3,1,0,0,17,다세대주택(4세대),165.0,0.0,533.0,0.0,0.0,0.0,0.0,32.5,29.5,1.0,용산구,1.96,21.0,177.0,4.0,0.0,0.0,557.0,160.0,185.0,94.0,3.675675675675676,41.45744680851064,40.44186046511628,43.0,56.0,2.0,0.5081081081081081,0.23243243243243245,0.010810810810810813,13.0,119.0,0.0,2.0,40.0,797.5,철근콘크리트조,슬라브가,공동주택,다세대주택,4.3,2.5,0.0,314.0,314,30866,2.82
1168010800,강남구,논현동,11680-18662,260.9,154.72,597.97,철근콘크리트구조,단독주택,9.45,3,1,0,0,21,다가구주택,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,강남구,1.3599999999999999,202.0,902.0,24.0,45.5,19.5,5560.0,867.5,339.0,3.0,5.772861356932152,56.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,9.0,555.0,0.0,2.0,100.5,4471.0,철근콘크리트조,슬라브가,단독주택,다가구주택,4.7,2.1,0.0,470.0,470,92958,7.14
1135010600,노원구,중계동,11350-7659,990.0,411.48,1258.11,철근콘크리트구조,종교시설,9.7,3,1,0,0,25,종교시설,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.599089547337233,66.61461875499602,73.1715879032258,61.75,37.011155172413794,9.75,0.4678412140251006,0.20146251048931701,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,종교시설,교회,2.7,1.0,0.0,92.0,92,131158,9.0
1162010100,관악구,봉천동,11620-100245912,129.0,77.28,279.17,철근콘크리트구조,단독주택,11.35,3,1,0,0,2,단독주택,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,관악구,0.9066666666666667,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,248.44444444444446,1362.0,82.0,5.89122907488987,66.31240243902438,44.267266666666664,45.0,49.413000000000004,8.0,0.060205580029368586,0.03303964757709251,0.005873715124816445,68.0,937.0,7.0,5.0,84.0,12955.0,철근콘크리트조,슬라브가,단독주택,다중주택,4.1,1.3,0.0,20.0,20,156204,3.63
1135010200,노원구,월계동,11350-13975,0.0,88.73,221.79,벽돌구조,단독주택,0.0,2,1,0,0,40,주택,756.0,3.0,745.0,1.0,1.0,6.0,5.0,186.0,152.0,5.0,노원구,1.4233333333333331,49.333333333333336,148.0,7.666666666666667,0.0,0.0,1131.6666666666667,169.33333333333334,220.0,22.0,6.340909090909091,211.0909090909091,331.3,10.0,552.0,1.0,0.10000000000000002,0.04545454545454545,0.004545454545454545,9.0,334.0,1.0,1.0,76.0,1997.0,벽돌조,와가,단독주택,단독주택,2.6,1.2,40.0,12.0,52,84375,4.27
1147010200,양천구,목동,11470-14252,144.8,83.28,249.84,벽돌구조,공동주택,0.0,2,1,0,0,27,다세대주택,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,양천구,1.0699999999999998,88.4,237.0,13.0,3.2,0.8,1642.0,270.6,384.0,104.0,5.2078515625,680.0384615384615,1148.7391304347825,23.0,2047.4,5.0,0.2708333333333333,0.059895833333333336,0.013020833333333334,16.0,880.0,5.0,26.0,48.80769230769231,5022.0,기타 조,슬라브가,공동주택,연립주택,6.1,1.6,0.0,30.0,30,80589,3.4
1168010300,강남구,개포동,11680-2656,0.0,425.46,2127.3,철근콘크리트구조,공동주택,0.0,5,0,0,0,36,아파트,625.6666666666666,0.0,434.79166666666663,1.0416666666666667,2.083333333333333,40.95833333333333,1.5,172.20833333333334,263.875,1.5,강남구,1.6749999999999998,38.5,127.75,4.75,1.5,0.0,994.75,112.0,116.20833333333333,3.25,8.346883089133089,187.00683333333333,169.16666666666669,1.5,169.16666666666669,1.5,0.0275361955961411,0.012746299432947934,0.012746299432947934,6.625,550.75,1.0,6.0,110.16666666666666,1583.875,철근콘크리트조,슬라브가,공동주택,아파트,4.6,1.2,0.0,27.0,27,61180,5.27
1147010300,양천구,신월동,11470-15122,0.0,351.52,1406.08,철근콘크리트구조,공동주택,0.0,3,1,0,0,35,연립주택,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,양천구,0.7057142857142856,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,143.57142857142858,635.0,216.0,5.97939527559055,12314.328703703706,10515.666666666666,42.0,25215.0,4.0,0.3401574803149607,0.06614173228346458,0.006299212598425197,11.0,1566.0,1.0,24.0,108.45833333333329,7134.0,철근콘크리트조,슬라브가,공동주택,연립주택,5.5,1.5,0.0,11.0,11,80589,3.4
1150010200,강서구,등촌동,11500-954,2142.1,641.43,1034.82,철근콘크리트구조,공동주택,9.7,3,1,0,0,33,연립주택,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,강서구,0.7666666666666666,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,261.0,194.0,67.0,5.479381443298969,56.04477611940299,35.78947368421053,19.0,33.0,3.0,0.345360824742268,0.0979381443298969,0.015463917525773196,4.0,305.0,0.0,2.0,71.5,2190.0,철근콘크리트조,슬라브가,공동주택,다세대주택,0.8,0.8,22.0,0.0,22,163200,6.15
1111017400,종로구,창신동,11110-13419,42.78,19.83,19.83,벽돌구조,단독주택,3.6,1,0,0,0,24,단독주택,302.0,12.0,1701.0,3.0,18.0,10.0,0.0,401.0,404.0,14.0,종로구,0.26666666666666666,20.666666666666668,145.0,3.6666666666666665,2.0,4.666666666666667,1145.6666666666667,136.66666666666666,369.0,261.0,2.986449864498645,154.22988505747125,124.26368159203979,201.0,181.23456790123456,81.0,0.7073170731707318,0.5447154471544715,0.2195121951219512,38.0,284.0,4.0,2.0,54.5,2420.0,목조,와가,단독주택,단독주택,5.1,1.9,0.0,11.0,11,39289,1.62
1162010200,관악구,신림동,11620-27747,133.5,79.92,187.9,벽돌구조,단독주택,7.5,2,1,0,0,22,다가구주택(5가구),3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,관악구,1.6490909090909092,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,287.54545454545456,2261.0,462.0,5.412050862450244,997.5150779220784,50.43351851851855,243.0,41.14649999999997,94.0,0.20433436532507737,0.10747456877487838,0.04157452454666077,109.0,1691.0,16.0,15.0,77.60000000000001,18231.0,벽돌조,슬라브가,단독주택,다가구주택,3.5,1.0,44.0,17.0,61,97857,6.47
1159010700,동작구,사당동,11590-4732,0.0,263.35,4016.7,철근콘크리트구조,공동주택,56.15,20,0,0,1,15,공동주택(아파트),1346.4,0.9,3421.4,0.0,6.3,36.9,1.8,503.2,345.9,4.5,동작구,1.082,46.4,189.4,6.4,3.2,5.0,1130.8,218.4,492.8,70.8,6.439614285714287,347.0397435897436,628.8909090909092,29.8,1379.48,9.1,0.14428571428571427,0.06049450549450549,0.018580586080586083,20.1,536.5,4.0,9.0,39.333333333333336,5689.4,철근콘크리트조,슬라브가,공동주택,아파트,8.1,3.0,0.0,11.0,11,122277,6.92
1121510500,광진구,자양동,11215-19254,149.6,83.63,232.61,벽돌구조,단독주택,7.5,2,1,0,0,29,"주택, 근린생활시설",1184.0,8.0,4100.0,3.0,10.0,45.0,3.0,608.0,349.0,8.0,광진구,1.1525,73.25,254.5,7.5,5.0,0.25,1636.75,281.5,752.0,186.0,4.563969414893617,29.76344086021505,22.085714285714282,35.0,0.0,0.0,0.2473404255319149,0.04654255319148936,0.0,14.0,496.0,5.0,8.0,67.375,6449.0,철근콘크리트조,슬라브가,단독주택,다가구주택,2.1,2.1,233.0,34.0,267,151201,7.32
1138010700,은평구,응암동,11380-25349,142.55,80.84,282.08,철근콘크리트구조,단독주택,10.2,3,1,0,0,22,"단독주택,다가구용 (6가구)",1423.0,1.0,2654.0,1.0,10.0,68.0,3.0,401.0,334.0,14.0,은평구,0.87,53.333333333333336,250.0,7.0,13.0,9.666666666666666,1366.0,255.33333333333334,540.0,428.0,3.9537037037037037,1532.3761682242996,1414.666666666667,6.0,204.0,1.0,0.7925925925925926,0.011111111111111113,0.001851851851851852,15.0,519.0,4.0,3.0,127.66666666666669,4927.0,철근콘크리트조,슬라브가,단독주택,다가구주택,4.8,2.3,0.0,15.0,15,106719,4.4
1132010700,도봉구,창동,11320-13621,269.28,161.49,637.13,철근콘크리트구조,공동주택,14.825,5,0,0,0,17,공동주택,1441.0,30.0,2125.0,4.0,6.0,69.0,7.0,427.0,261.0,21.0,도봉구,0.6980000000000001,42.8,153.4,6.2,4.2,4.4,1421.6,180.8,610.0,248.0,4.862295081967213,1116.0846774193546,1645.9,80.0,2443.3,20.0,0.4065573770491803,0.13114754098360654,0.032786885245901634,7.0,797.0,5.0,16.0,64.75,4543.0,철근콘크리트조,슬라브가,공동주택,연립주택,3.5,0.8,0.0,324.0,324,88118,3.58
1154510300,금천구,시흥동,11545-100200640,301.4,180.14,634.71,철근콘크리트구조,공동주택,14.65,5,0,0,0,6,공동주택,1471.0,43.0,4069.0,4.0,17.0,70.0,11.0,497.0,412.0,27.0,금천구,1.26,37.6,176.6,5.4,5.4,5.0,1788.0,207.8,896.0,74.0,7.4163470982142865,1144.257689189189,1555.0293214285714,28.0,962.5555555555554,9.0,0.08258928571428571,0.03125,0.010044642857142858,12.0,595.0,2.0,7.0,73.42857142857143,6721.0,철근콘크리트조,슬라브가,공동주택,다세대주택,7.6,2.0,0.0,11.0,11,116783,6.3
1147010100,양천구,신정동,11470-10577,0.0,71.21,220.53,벽돌구조,공동주택,0.0,2,1,0,0,32,다세대주택,1748.0,17.0,2712.0,4.0,2.0,65.0,18.0,520.0,487.0,9.0,양천구,1.1866666666666668,54.5,169.33333333333334,9.833333333333334,6.833333333333333,0.16666666666666666,1479.6666666666667,201.33333333333334,345.0,99.0,6.598443478260869,212.14856565656564,468.7727272727272,22.0,1140.0,1.0,0.2869565217391305,0.06376811594202897,0.0028985507246376808,21.0,935.0,3.0,19.0,129.47368421052627,5588.0,벽돌조,슬라브가,공동주택,다세대주택,3.0,0.1,27.0,2.0,29,109412,3.7
1171010400,송파구,송파동,11710-18903,178.5,107.01,515.5,철근콘크리트구조,공동주택,12.85,4,1,0,0,16,공동주택,1084.0,0.0,487.0,1.0,0.0,31.0,1.0,194.0,221.0,2.0,송파구,0.66,64.0,205.0,10.0,9.5,0.0,1714.0,235.5,169.0,33.0,5.337278106508876,158.5151515151515,83.4,10.0,27.0,1.0,0.1952662721893491,0.059171597633136085,0.005917159763313609,2.0,222.0,3.0,3.0,143.0,2053.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.5,2.5,0.0,544.0,544,179226,8.53
1162010300,관악구,남현동,11620-9849,323.9,182.77,808.0,철근콘크리트구조,공동주택,12.25,4,1,0,0,16,공동주택,354.0,0.0,454.0,2.0,10.0,28.0,1.0,54.0,89.0,0.0,관악구,3.27,49.0,203.0,9.0,7.0,17.0,846.0,241.0,114.0,2.0,6.859649122807018,62.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,4.0,126.0,4.0,1.0,65.0,1000.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.5,1.5,327.0,172.0,499,167195,16.1
1130510300,강북구,수유동,11305-100215509,0.0,181.98,659.0,철근콘크리트구조,공동주택,16.8,6,0,1,0,3,도시형생활주택(단지형다세대),2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,강북구,3.308,48.0,324.2,6.4,13.8,9.6,1560.6,330.4,1423.1,761.7,4.1639731011403915,637.1337426827702,400.3427381718155,380.4,396.53998888888884,99.0,0.5340264451323338,0.2668916804957417,0.06966047518191662,0.0,817.2,9.0,16.4,68.70000000000002,9543.9,철근콘크리트조,슬라브가,공동주택,다세대주택,2.3,0.8,55.0,128.0,183,81851,3.52
1130510200,강북구,번동,11305-17234,100.18,59.02,219.52,철근콘크리트구조,단독주택,10.2,3,1,0,0,12,단독주택(다가구주택 7가구),844.0,2.0,1910.0,3.0,28.0,23.0,9.0,243.0,187.0,3.0,강북구,0.8866666666666667,35.333333333333336,154.66666666666666,4.333333333333333,7.666666666666667,1.6666666666666667,1142.0,175.33333333333334,371.0,197.0,3.91644204851752,41.837563451776646,40.0,77.0,33.0,15.0,0.5309973045822103,0.2075471698113208,0.04043126684636118,0.0,203.0,3.0,3.0,130.66666666666666,3316.0,철근콘크리트조,슬라브가,단독주택,다가구주택,1.0,1.0,0.0,110.0,110,81851,3.52
1130510100,강북구,미아동,11305-1673,0.0,63.53,197.94,벽돌구조,단독주택,0.0,2,1,0,0,30,단독주택,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,강북구,0.8799999999999999,58.6,301.6,7.6,6.6,4.0,1539.8,300.6,1718.0,1167.0,3.2216251455180447,38.9083119108826,33.888440860215056,744.0,30.77037037037037,270.0,0.6792782305005821,0.4330616996507567,0.15715948777648428,0.0,644.0,10.0,13.0,64.38461538461539,12129.0,치장벽돌조,슬라브가,단독주택,다가구주택,3.3,1.0,148.0,332.0,480,81973,2.83
1168010800,강남구,논현동,11680-7908,240.53,142.35,552.48,철근콘크리트구조,단독주택,10.4,3,1,0,0,23,주거시설,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,강남구,1.3599999999999999,202.0,902.0,24.0,45.5,19.5,5560.0,867.5,339.0,3.0,5.772861356932152,56.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,9.0,555.0,0.0,2.0,100.5,4471.0,철근콘크리트조,슬라브가,단독주택,다가구주택,4.6,2.2,0.0,386.0,386,92958,7.14
1153010700,구로구,개봉동,11530-4417,0.0,252.63,6956.3,철근콘크리트구조,공동주택,67.9,25,2,0,1,19,공동주택<아파트>,1439.0,6.0,2449.0,0.0,6.0,8.0,4.0,372.0,236.0,8.0,구로구,0.9733333333333335,32.0,232.66666666666666,7.333333333333333,8.0,0.6666666666666666,1288.0,206.66666666666666,483.0,198.0,4.7101449275362315,52.14646464646464,41.180722891566255,83.0,53.92857142857142,14.0,0.4099378881987577,0.17184265010351965,0.028985507246376805,7.0,394.0,1.0,4.0,62.25,4458.0,철근콘크리트조,슬라브가,공동주택,아파트,1.0,1.0,0.0,84.0,84,103346,3.79
1162010100,관악구,봉천동,11620-31272,278.0,160.02,662.68,철근콘크리트구조,공동주택,13.25,4,1,0,0,24,다세대주택,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,관악구,0.9066666666666667,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,248.44444444444446,1362.0,82.0,5.89122907488987,66.31240243902438,44.267266666666664,45.0,49.413000000000004,8.0,0.060205580029368586,0.03303964757709251,0.005873715124816445,68.0,937.0,7.0,5.0,84.0,12955.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.0,0.5,135.0,135.0,270,156204,3.63
1121510100,광진구,중곡동,11215-1798,0.0,83.67,237.59,벽돌구조,단독주택,0.0,3,1,0,0,42,"주택, 점포",1514.0,4.0,4894.0,1.0,17.0,37.0,9.0,661.0,466.0,4.0,광진구,1.0225,39.5,200.25,5.5,3.5,0.25,1531.75,225.0,956.0,429.0,4.070476987447699,1095.1864801864801,2311.4873949579833,119.0,3987.4838709677415,31.0,0.4487447698744769,0.12447698744769875,0.032426778242677826,17.0,505.0,3.0,8.0,56.25,7695.0,벽돌조,슬라브가,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2.2,1.0,0.0,41.0,41,100403,5.48
1126010300,중랑구,중화동,11260-21719,638.57,368.05,1596.95,철근콘크리트구조,공동주택,12.3,4,1,0,0,21,연립주택(19가구),611.0,3.0,2921.0,0.0,5.0,5.0,1.0,222.0,309.0,3.0,중랑구,0.8300000000000001,35.0,219.5,4.5,5.0,0.0,1635.5,252.5,582.0,317.0,3.6647594501718217,47.67682018927445,34.11578947368421,95.0,0.0,0.0,0.5446735395189003,0.16323024054982818,0.0,10.0,286.0,0.0,3.0,147.0,4117.0,철근콘크리트조,슬라브가,공동주택,연립주택,2.7,0.7,0.0,22.0,22,113857,3.89
1130510300,강북구,수유동,11305-23038,0.0,83.61,249.18,철근콘크리트구조,단독주택,0.0,2,1,0,0,32,단독주택,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,강북구,3.308,48.0,324.2,6.4,13.8,9.6,1560.6,330.4,1423.1,761.7,4.1639731011403915,637.1337426827702,400.3427381718155,380.4,396.53998888888884,99.0,0.5340264451323338,0.2668916804957417,0.06966047518191662,0.0,817.2,9.0,16.4,68.70000000000002,9543.9,철근콘크리트조,슬라브가,단독주택,단독주택,3.3,0.5,0.0,330.0,330,76971,14.61
1162010100,관악구,봉천동,11620-31405,313.0,171.42,657.58,철근콘크리트구조,공동주택,13.2,4,1,0,0,24,다세대주택,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,관악구,0.9066666666666667,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,248.44444444444446,1362.0,82.0,5.89122907488987,66.31240243902438,44.267266666666664,45.0,49.413000000000004,8.0,0.060205580029368586,0.03303964757709251,0.005873715124816445,68.0,937.0,7.0,5.0,84.0,12955.0,철근콘크리트조,슬라브가,공동주택,다세대주택,4.8,1.1,271.0,334.0,605,156204,3.63
1162010200,관악구,신림동,11620-11788,431.48,258.33,1491.59,철근콘크리트구조,공동주택,12.3,4,2,0,0,23,연립주택,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,관악구,1.6490909090909092,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,287.54545454545456,2261.0,462.0,5.412050862450244,997.5150779220784,50.43351851851855,243.0,41.14649999999997,94.0,0.20433436532507737,0.10747456877487838,0.04157452454666077,109.0,1691.0,16.0,15.0,77.60000000000001,18231.0,철근콘크리트조,슬라브가,공동주택,연립주택,2.2,2.1,0.0,100.0,100,85595,3.37
1156013200,영등포구,신길동,11560-20040,0.0,65.85,197.55,벽돌구조,단독주택,0.0,2,1,0,0,27,다가구용단독주택(5가구),741.1428571428571,11.285714285714286,5919.5,1.8571428571428572,10.142857142857142,21.571428571428573,10.0,721.0714285714286,391.2142857142857,10.5,영등포구,0.6200000000000001,35.42857142857143,164.42857142857142,4.142857142857143,3.5714285714285716,1.1428571428571428,1022.5714285714286,159.85714285714286,897.9285714285714,210.21428571428572,6.016242939721596,145.48901697037144,234.23595919604955,86.28571428571429,714.6726428571427,16.142857142857142,0.23323386347330624,0.09583016662287099,0.017914672235810208,27.571428571428573,749.5714285714286,6.714285714285714,10.928571428571429,62.7704081632653,7299.785714285715,벽돌조,슬라브가,단독주택,다가구주택,4.4,1.3,0.0,45.0,45,86721,3.19
1165010800,서초구,서초동,11650-17457,27115.2,6992.96,226180.46,철골철근콘크리트구조,공동주택,150.6,46,3,19,5,15,공동주택,1261.125,1.875,1142.875,9.375,36.125,475.25,10.5,383.375,921.625,0.5,서초구,1.6175,169.0,630.5,20.0,12.75,14.25,4590.5,646.0,467.625,10.875,8.389459076342868,131.45622026209676,163.8984375,6.375,192.65277777777777,4.625,0.02232124235002473,0.013235127613803625,0.00978233449138217,9.125,905.125,11.125,4.375,61.48660714285714,4352.625,철근콘크리트조,슬라브가,공동주택,아파트,4.0,2.0,0.0,11.0,11,65217,5.59
1168010100,강남구,역삼동,11680-6853,432.6,225.06,909.43,철근콘크리트구조,공동주택,11.98,4,1,0,0,17,다세대주택,1155.0,0.0,1434.0,11.0,76.0,561.0,6.0,501.0,1070.0,1.0,강남구,1.75,425.0,1397.5,36.0,42.5,56.5,9535.0,1496.0,389.0,4.0,6.19280205655527,66.0,85.0,1.0,0.0,0.0,0.010282776349614395,0.002570694087403599,0.0,15.0,861.0,10.0,7.0,63.14285714285714,4928.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.7,0.9,0.0,52.0,52,129842,5.54
1168010600,강남구,대치동,11680-17099,249.2,148.16,576.28,철근콘크리트구조,단독주택,10.6,3,1,0,0,26,주거시설,840.6666666666666,0.0,556.9166666666666,3.4166666666666665,6.833333333333333,185.58333333333334,6.0,169.08333333333334,426.75,1.0,강남구,1.2375,126.0,337.5,15.75,5.75,1.5,2360.75,362.0,167.08333333333331,4.5,6.646164224664224,160.02433333333332,123.66666666666667,1.0,123.66666666666667,1.0,0.0267351857951313,0.006164475851124352,0.006164475851124352,4.375,283.5,4.0,6.0,93.16666666666666,2334.75,철근콘크리트조,슬라브가,단독주택,다가구주택,2.7,2.7,0.0,27.0,27,163718,9.03
1120011400,성동구,성수동1가,11200-17667,122.78,73.52,219.43,벽돌구조,단독주택,7.6,2,1,0,0,23,다가구주택(5가구),251.0,101.0,1536.0,5.0,2.0,34.0,9.0,321.0,291.0,21.0,성동구,1.435,58.5,234.0,9.5,1.0,0.0,1973.5,227.0,423.0,101.0,6.9056690307328585,3545.43296039604,3408.5419350649354,77.0,3664.808823529412,68.0,0.23877068557919626,0.182033096926714,0.1607565011820331,10.0,519.0,1.0,8.0,104.0,2581.0,벽돌조,슬라브가,단독주택,다가구주택,3.2,2.0,326.0,111.0,437,101396,5.56
1174010700,강동구,암사동,11740-100212536,235.0,140.55,469.92,철근콘크리트구조,공동주택,13.3,5,0,0,0,4,공동주택(다세대주택),965.0,2.0,1601.0,2.0,7.0,20.0,2.0,225.0,169.0,6.0,강동구,1.57,32.333333333333336,134.66666666666666,6.0,2.3333333333333335,0.6666666666666666,1138.0,159.0,287.0,100.0,4.714285714285714,102.98,91.66666666666669,33.0,149.0,7.0,0.3484320557491289,0.11498257839721256,0.02439024390243903,13.0,539.0,2.0,1.0,114.0,2948.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.2,1.0,190.0,0.0,190,72295,4.71
1132010600,도봉구,방학동,11320-8483,210.0,91.56,448.35,철근콘크리트구조,공동주택,11.7,4,1,0,0,24,다세대주택,1023.0,1.0,2014.0,2.0,1.0,10.0,6.0,474.0,211.0,8.0,도봉구,3.4166666666666665,46.0,218.66666666666666,8.0,6.333333333333333,0.0,1448.3333333333333,243.66666666666666,430.0,146.0,4.469767441860465,42.821917808219176,42.6938775510204,49.0,43.27777777777778,18.0,0.3395348837209302,0.11395348837209306,0.041860465116279076,12.0,286.0,2.0,1.0,80.0,3818.0,철근콘크리트조,기타 즙,공동주택,다세대주택,2.0,2.0,100.0,235.0,335,90726,4.9
1159010200,동작구,상도동,11590-100228365,267.6,142.44,602.15,철근콘크리트구조,공동주택,10.59,4,1,1,0,2,다세대주택,1929.125,3.5,3835.5,1.875,1.75,12.5,4.375,396.875,346.0,1.75,동작구,0.9600000000000001,56.25,187.25,8.25,3.0,1.75,1248.0,239.25,540.125,138.25,5.925412747453393,80.33484986351229,70.5125,87.75,49.56451612903226,27.125,0.25396239729222225,0.1608699812225664,0.049645381588546963,56.625,602.25,2.0,6.0,36.333333333333336,6200.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.4,1.8,0.0,73.0,73,83044,2.32
1129013800,성북구,장위동,11290-39812,496.0,287.63,2081.84,철근콘크리트구조,공동주택,19.34,6,2,1,0,15,공동주택(아파트),863.0,2.0,4649.0,0.0,3.0,4.0,8.0,569.0,183.0,5.0,성북구,0.6733333333333333,20.333333333333332,142.0,3.6666666666666665,4.0,0.0,1011.3333333333334,128.0,664.0,401.0,3.477951807228916,80.0358379052369,67.93278034682079,173.0,23.1855,2.0,0.6039156626506024,0.2605421686746988,0.003012048192771085,22.0,333.0,0.0,4.0,50.0,6211.0,철근콘크리트조,슬라브가,공동주택,아파트,1.8,1.7,0.0,20.0,20,89783,3.75
1150010900,강서구,방화동,11500-100227191,248.47,145.96,759.94,철근콘크리트구조,공동주택,18.35,7,0,1,0,6,"도시형생활주택(단지형다세대), 제2종근린생활시설",568.25,2.5,1174.7083333333335,0.125,3.0,26.25,9.666666666666668,224.45833333333331,185.375,11.75,강서구,5.175,83.5,281.0,14.25,3.25,2.0,2249.75,296.25,271.125,116.70833333333334,6.713557694775048,290.1196921521036,399.03935185185185,62.41666666666667,761.0041666666667,18.25,0.4239983675548905,0.2288206769480954,0.06679193839399752,3.708333333333333,339.16666666666663,0.5,5.25,130.55357142857144,2241.6666666666665,철근콘크리트조,슬라브가,공동주택,다세대주택,5.2,2.1,0.0,12.0,12,48404,17.28
1121510700,광진구,화양동,11215-100224777,99.3,59.02,161.66,철근콘크리트구조,단독주택,10.9,4,0,0,0,2,"제2종근린생활시설,단독주택(다가구4가구)",189.0,2.0,1431.0,1.0,27.0,29.0,1.0,205.0,326.0,0.0,광진구,1.16,156.0,848.0,16.0,15.0,5.0,2437.0,926.0,275.0,127.0,3.838287272727273,29.90688976377953,26.4625,22.0,19.058333333333334,3.0,0.4618181818181818,0.08,0.01090909090909091,8.0,112.0,9.0,1.0,44.0,2279.0,철근콘크리트조,슬라브가,단독주택,다가구주택,3.0,1.9,112.0,660.0,772,105611,4.26
1162010200,관악구,신림동,11620-33919,232.3,139.02,652.92,철근콘크리트구조,공동주택,0.0,4,1,0,0,17,다세대주택,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,관악구,1.6490909090909092,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,287.54545454545456,2261.0,462.0,5.412050862450244,997.5150779220784,50.43351851851855,243.0,41.14649999999997,94.0,0.20433436532507737,0.10747456877487838,0.04157452454666077,109.0,1691.0,16.0,15.0,77.60000000000001,18231.0,철근콘크리트조,슬라브가,공동주택,다세대주택,4.2,0.4,119.0,127.0,246,97857,6.47
